Date,Batting Team,Bowling Team,Striker,Non-Striker,Bowler,Innings,Unique,Over Number,Over Ball,Runs,Wides,Team Runs,Remaining Overs,Lead By,Trail By,Fall Of Wickets,Day,Session,Leg Byes,No Balls,Balls,Byes,Remaining Balls,Remaining Runs,Run Rate,Batter Sixes,Batter Runs,Batter Fours,Batter Balls,Batter Total Runs,Dismissal Type,Dismissal Fielder,On Field Minutes,Shot Angle,Shot Magnitude,Wagon Position,Pitching Length,Pitching Line,Shot Connection,False Shot,Feet Movement,Shot Type,Delivery Type,Bowling Side,Bowling Type,Bowling Hand,Catch Difficulty,Bounce_Angle,Pitch_x,Pitch_y,Friction,Restitution,Deviation,Reaction Time,Release Speed,Swing,Swing Distance,Six Distance
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Abhishek Sharma,Travis Head,Fazalhaq Farooqi,1,0.1,1,1,0,0,0,19.5,0,0,0,1,1,0,0,1,0,119,,0.0,0,0,0,1,0,,,0,251,96,Mid On,Length Delivery,Off stump,MisTimed,1,Front Foot,Slog,Out Swing,Over,Fast,Left,0.0,7.404,5.869,0.149,0.159,0.613,0.271,0.492,82.348,2.972,0.317,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Abhishek Sharma,Travis Head,Fazalhaq Farooqi,1,0.2,1,2,0,0,0,19.4,0,0,0,1,1,0,0,2,0,118,,0.0,0,0,0,2,0,,,0,43,92,Short Third Man,Yorker,Off stump,Thick Edge,1,Front Foot,Drive,Out Swing,Over,Fast,Left,0.0,7.975,1.534,0.161,0.272,0.724,-0.225,0.502,80.472,4.144,0.575,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Abhishek Sharma,Travis Head,Fazalhaq Farooqi,1,0.3,1,3,4,0,4,19.3,0,0,0,1,1,0,0,3,0,117,,8.0,0,4,1,3,4,,,0,229,218,Long On,Full Toss,Off stump,Middled,0,Front Foot,Flick,InSwinger,Over,Fast,Left,0.0,7.066,-0.079,0.005,0.168,0.650,0.000,0.484,81.437,-3.651,-0.440,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Abhishek Sharma,Travis Head,Fazalhaq Farooqi,1,0.4,1,4,4,0,8,19.2,0,0,0,1,1,0,0,4,0,116,,12.0,0,4,2,4,8,,,0,346,194,Deep Cover,Length Delivery,Off stump,Middled,0,Down The Track,Drive,Out Swing,Over,Fast,Left,0.0,7.404,6.407,0.028,0.191,0.610,0.266,0.455,84.515,2.220,0.220,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Abhishek Sharma,Travis Head,Fazalhaq Farooqi,1,0.5,1,5,1,0,9,19.1,0,0,0,1,1,0,0,5,0,115,,10.8,0,1,2,5,9,,,0,161,153,Deep Backward Square Leg,Half Volley,Leg stump,Middled,0,Front Foot,Flick,InSwinger,Over,Fast,Left,0.0,7.194,2.091,-0.099,0.097,0.666,0.467,0.489,82.162,-3.265,-0.437,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Travis Head,Abhishek Sharma,Fazalhaq Farooqi,1,0.6,1,6,1,0,10,19.0,0,0,0,1,1,0,0,6,0,114,,10.0,0,1,0,1,1,,,0,182,154,Deep Square Leg,Full Toss,Outside Off,MisTimed,1,Front Foot,Worked,InSwinger,Over,Fast,Left,0.0,7.163,0.738,0.097,0.165,0.650,0.000,0.469,81.791,-2.821,-0.339,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Travis Head,Abhishek Sharma,Maheesh Theekshana,1,1.1,2,1,1,0,11,19.0,0,0,0,1,1,0,1,6,0,114,,11.0,0,0,0,2,1,,,0,340,93,Cover,Length Delivery,Outside Off,Good,0,Back Foot,Drive,Off Break,Round,OffSpin,Right,0.0,11.352,7.332,0.408,0.237,0.624,2.421,0.701,61.280,-0.419,-0.040,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Travis Head,Abhishek Sharma,Maheesh Theekshana,1,1.1,2,2,1,1,12,19.0,0,0,0,1,1,0,0,6,0,114,,12.0,0,0,0,2,1,,,0,90,48,Wicketkeeper,Length Delivery,Wide Off,Left,0,Backs Away,Leave,Off Break,Round,OffSpin,Right,0.0,11.669,6.125,1.074,0.381,0.622,3.439,0.748,63.137,-0.075,-0.017,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Travis Head,Abhishek Sharma,Maheesh Theekshana,1,1.1,2,3,2,0,14,18.5,0,0,0,1,1,0,0,7,0,113,,12.0,0,2,0,3,3,,,0,297,158,Long Off,Length Delivery,Wide Off,MisTimed,1,Front Foot,Slog,Off Break,Round,OffSpin,Right,0.0,10.880,7.474,0.867,0.212,0.622,2.187,0.652,61.752,-0.072,0.005,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Travis Head,Abhishek Sharma,Maheesh Theekshana,1,1.2,2,4,0,0,14,18.4,0,0,0,1,1,0,0,8,0,112,,10.5,0,0,0,4,3,,,0,344,98,Cover,Length Delivery,Wide Off,Middled,0,Back Foot,Cut,QuickerBall,Round,OffSpin,Right,0.0,8.985,5.522,0.518,0.241,0.603,1.295,0.614,68.247,-0.624,-0.066,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Travis Head,Abhishek Sharma,Maheesh Theekshana,1,1.3,2,5,0,0,14,18.3,0,0,0,1,1,0,0,9,0,111,,9.33,0,0,0,5,3,,,0,332,97,Extra Cover,Length Delivery,Outside Off,MisTimed,1,Front Foot,Drive,Off Break,Round,OffSpin,Right,0.0,13.421,5.612,0.215,0.333,0.749,2.681,0.643,62.305,-0.451,-0.056,-1.000
2025-3-24 15:30:00,Sunrisers Hyderabad,Rajasthan Royals,Travis Head,Abhishek Sharma,Maheesh Theekshana,1,1.4,2,6,4,0,18,18.2,0,0,0,1,1,0,0,10,0,110,,10.8,0,4,1,6,7,,,0,15,191,Deep Backward Point,Length Delivery,Outside Off,Middled,0,Back Foot,Drive,Off Break,Round,OffSpin,Right,0.0,10.526,6.604,0.405,0.239,0.643,2.048,0.644,64.322,-0.725,-0.073,-1.000
