Date,Batting Team,Bowling Team,Striker,Non-Striker,Bowler,Innings,Unique,Over Number,Over Ball,Runs,Wides,Team Runs,Remaining Overs,Lead By,Trail By,Fall Of Wickets,Day,Session,Leg Byes,No Balls,Balls,Byes,Remaining Balls,Remaining Runs,Run Rate,Batter Sixes,Batter Runs,Batter Fours,Batter Balls,Batter Total Runs,Dismissal Type,Dismissal Fielder,On Field Minutes,Shot Angle,Shot Magnitude,Wagon Position,Pitching Length,Pitching Line,Shot Connection,False Shot,Feet Movement,Shot Type,Delivery Type,Bowling Side,Bowling Type,Bowling Hand,Catch Difficulty,Bounce_Angle,Pitch_x,Pitch_y,Friction,Restitution,Deviation,Reaction Time,Release Speed,Swing,Swing Distance,Six Distance
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Axar Patel,1,1.5,2,5,0,0,12,18.1,0,0,0,1,1,0,0,11,0,109,,6.54,1,0,0,3,6,,,0,213,60,Short Extra Cover,Length Delivery,Outside Off,Good,0,Back Foot,Drive,Stock Ball,Round,Orthodox,Left,0.0,11.445,5.913,-0.327,0.267,0.642,-2.359,0.714,58.418,2.089,0.219,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Axar Patel,1,1.6,2,6,0,0,12,18.0,0,0,0,1,1,0,0,12,0,108,,6.0,1,0,0,4,6,,,0,173,56,Gully,Length Delivery,Outside Off,Good,0,Back Foot,Steer,QuickerBall,Round,Orthodox,Left,0.0,11.911,5.909,-0.37,0.371,0.673,-2.938,0.683,61.415,1.659,0.174,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Aiden Markram,Mitchell Marsh,Mitchell Starc,1,2.1,3,1,6,0,18,17.5,0,0,0,1,1,0,0,13,0,107,,8.3,1,6,1,9,12,,,0,221,223,Deep Extra Cover,Length Delivery,Outside Leg,Middled,0,Down The Track,Drive,Straight Ball,Over,Fast,Left,0.0,8.583,7.101,0.261,0.196,0.66,-0.022,0.419,88.92,-0.632,-0.056,75.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Aiden Markram,Mitchell Marsh,Mitchell Starc,1,2.2,3,2,1,0,19,17.4,0,0,0,1,1,0,0,14,0,106,,8.14,1,1,1,10,13,,,0,301,104,Mid On,Half Volley,Outside Leg,Good,0,Front Foot,Worked,InSwinger,Over,Fast,Left,0.0,7.648,4.163,0.183,0.237,0.658,-0.345,0.433,89.13,-0.82,-0.061,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Mitchell Starc,1,2.3,3,3,4,0,23,17.3,0,0,0,1,1,0,0,15,0,105,,9.2,1,4,1,5,10,,,0,16,183,Deep Backward Square Leg,Back of Length,Middle stump,Middled,0,Back Foot,Pull,Straight Ball,Over,Fast,Left,0.0,9.695,9.129,0.094,0.144,0.634,-0.224,0.478,83.659,0.271,0.015,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Mitchell Starc,1,2.4,3,4,6,0,29,17.2,0,0,0,1,1,0,0,16,0,104,,10.87,2,6,1,6,16,,,0,344,191,Deep Mid Wicket,Length Delivery,Leg stump,Middled,0,Front Foot,Flick,Straight Ball,Over,Fast,Left,0.0,8.301,5.85,0.141,0.216,0.691,-0.244,0.444,88.544,-1.001,-0.105,80.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Mitchell Starc,1,2.5,3,5,4,0,33,17.1,0,0,0,1,1,0,0,17,0,103,,11.64,2,4,2,7,20,,,0,17,195,Deep Backward Square Leg,Back of Length,Outside Off,MisTimed,1,Back Foot,Pull,Off Cutter,Round,Fast,Left,0.0,9.058,9.358,-0.696,0.155,0.586,-0.868,0.488,82.799,0.431,0.033,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Mitchell Starc,1,2.6,3,6,0,0,33,17.0,0,0,0,1,1,0,0,18,0,102,,11.0,2,0,2,8,20,,,0,249,86,Mid Off,Full Toss,Outside Off,MisTimed,1,Front Foot,Drive,Straight Ball,Round,Fast,Left,0.0,6.787,0.76,-0.217,0.174,0.65,-0.0,0.442,87.966,-1.838,-0.222,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Aiden Markram,Mitchell Marsh,Axar Patel,1,3.1,4,1,1,0,34,16.5,0,0,0,1,1,0,0,19,0,101,,10.73,1,1,1,11,14,,,0,240,152,Long Off,Length Delivery,Outside Off,Good,0,Back Foot,Drive,Stock Ball,Round,Orthodox,Left,0.0,10.268,5.52,-0.225,0.427,0.569,-3.387,0.707,60.06,1.923,0.209,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Axar Patel,1,3.2,4,2,4,0,38,16.4,0,0,0,1,1,0,0,20,0,100,,11.4,2,4,3,9,24,,,0,183,184,Deep Point,Length Delivery,Outside Off,Middled,0,Back Foot,Cut,Stock Ball,Round,Orthodox,Left,0.0,10.891,5.764,-0.462,0.191,0.656,-1.469,0.712,60.272,0.976,0.103,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Axar Patel,1,3.3,4,3,0,0,38,16.3,0,0,0,1,1,0,0,21,0,99,,10.85,2,0,3,10,24,,,0,191,51,Point,Length Delivery,Middle stump,Missed,1,Front Foot,Slog Sweep,Stock Ball,Round,Orthodox,Left,0.0,11.112,5.738,-0.007,0.459,0.58,-3.526,0.72,56.652,1.779,0.193,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Axar Patel,1,3.4,4,4,0,0,38,16.2,0,0,0,1,1,0,0,22,0,98,,10.36,2,0,3,11,24,,,0,169,86,Backward Point,Length Delivery,Outside Off,MisTimed,1,Backs Away,Cut,Stock Ball,Round,Orthodox,Left,0.0,10.051,5.7,-0.33,0.155,0.618,-1.16,0.705,59.681,1.184,0.126,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Axar Patel,1,3.5,4,5,0,0,38,16.1,0,0,0,1,1,0,0,23,0,97,,9.91,2,0,3,12,24,,,0,210,77,Extra Cover,Length Delivery,Outside Off,Good,0,Back Foot,Drive,Stock Ball,Round,Orthodox,Left,0.0,10.012,6.966,-0.358,0.237,0.563,-2.088,0.711,59.774,2.245,0.214,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Axar Patel,1,3.6,4,6,2,0,40,16.0,0,0,0,1,1,0,0,24,0,96,,10.0,2,2,3,13,26,,,0,221,150,Deep Extra Cover,Length Delivery,Outside Off,Good,0,Back Foot,Drive,Stock Ball,Round,Orthodox,Left,0.0,10.198,7.486,-0.543,0.142,0.627,-1.084,0.659,62.715,0.802,0.074,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Aiden Markram,Mitchell Marsh,Vipraj Nigam,1,4.1,5,1,1,0,41,15.5,0,0,0,1,1,0,0,25,0,95,,9.84,1,1,1,12,15,,,0,357,148,Deep Square Leg,Length Delivery,Outside Leg,Good,0,Back Foot,Worked,Leg Break,Over,LegSpin,Right,0.0,12.585,6.497,0.349,0.465,0.582,-6.894,0.802,54.083,1.956,0.196,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Vipraj Nigam,1,4.2,5,2,4,0,45,15.4,0,0,0,1,1,0,0,26,0,94,,10.38,2,4,4,14,30,,,0,18,180,Deep Backward Square Leg,Length Delivery,Leg stump,Middled,0,Back Foot,Pull,Leg Break,Over,LegSpin,Right,0.0,12.518,6.717,0.106,0.246,0.67,-3.134,0.709,55.915,1.268,0.124,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Aiden Markram,Vipraj Nigam,1,4.3,5,3,1,0,46,15.3,0,0,0,1,1,0,0,27,0,93,,10.22,2,1,4,15,31,,,0,19,64,Leg Gully,Length Delivery,Outside Off,MisTimed,1,Back Foot,Pushed,Leg Break,Over,LegSpin,Right,0.0,14.451,6.407,-0.103,0.452,0.677,-3.441,0.762,53.255,0.028,0.003,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Aiden Markram,Mitchell Marsh,Vipraj Nigam,1,4.4,5,4,0,0,46,15.2,0,0,1,1,1,0,0,28,0,92,,9.85,1,0,1,13,15,caught,Mitchell Starc,20,254,154,Long Off,Length Delivery,Outside Off,MisTimed,1,Front Foot,Drive,Googly,Over,LegSpin,Right,1.0,12.09,4.102,-0.279,0.255,0.635,-0.282,0.682,56.38,0.49,0.058,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Vipraj Nigam,1,4.5,5,5,0,0,46,15.1,0,0,0,1,1,0,0,29,0,91,,9.51,0,0,0,1,0,,,0,20,80,Backward Point,Length Delivery,Outside Off,Good,0,Front Foot,Cut,Googly,Over,LegSpin,Right,0.0,12.22,5.596,0.5,0.296,0.62,-4.457,0.775,54.473,2.283,0.246,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Vipraj Nigam,1,4.6,5,6,4,0,50,15.0,0,0,0,1,1,0,0,30,0,90,,10.0,0,4,1,2,4,,,0,52,185,Third Man,Length Delivery,Outside Off,Leading Edge,1,Back Foot,Worked,Googly,Over,LegSpin,Right,0.0,12.287,5.434,0.224,0.288,0.622,-1.185,0.777,54.981,-0.039,-0.004,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Mukesh Kumar,1,5.1,6,1,1,1,51,15.0,0,0,0,1,1,0,0,30,0,90,,10.2,2,0,4,15,31,,,0,90,48,Wicketkeeper,Back of Length,Middle stump,Missed,1,Back Foot,Pull,Straight Ball,Over,Medium,Right,0.0,8.915,9.591,-0.086,0.215,0.583,-0.915,0.519,83.404,0.427,0.033,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Mukesh Kumar,1,5.1,6,2,1,0,52,14.5,0,0,0,1,1,0,0,31,0,89,,10.06,2,1,4,16,32,,,0,55,91,Short Fine Leg,Length Delivery,Outside Off,Good,0,Back Foot,Worked,Straight Ball,Over,Medium,Right,0.0,8.576,8.216,-0.223,0.219,0.622,-0.284,0.492,81.192,0.404,0.034,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Mukesh Kumar,1,5.2,6,3,1,0,53,14.4,0,0,0,1,1,0,0,32,0,88,,9.93,0,1,1,3,5,,,0,214,62,Short Mid Wicket,Length Delivery,Outside Off,Good,0,Back Foot,Worked,Straight Ball,Round,Medium,Right,0.0,8.494,7.907,0.163,0.183,0.634,0.922,0.488,82.285,-0.046,-0.01,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Mukesh Kumar,1,5.3,6,4,6,0,59,14.3,0,0,0,1,1,0,0,33,0,87,,10.72,3,6,4,17,38,,,0,25,196,Deep Backward Square Leg,Back of Length,Outside Off,Middled,0,Back Foot,Pull,Straight Ball,Over,Medium,Right,0.0,10.399,9.504,-0.314,0.242,0.672,-0.711,0.486,82.428,0.687,0.037,72.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Mukesh Kumar,1,5.4,6,5,4,0,63,14.2,0,0,0,1,1,0,0,34,0,86,,11.11,3,4,5,18,42,,,0,16,187,Deep Backward Square Leg,Back of Length,Outside Off,Middled,0,Back Foot,Pull,Straight Ball,Over,Medium,Right,0.0,9.02,9.626,-0.292,0.261,0.588,-0.47,0.485,82.721,0.355,0.032,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Mukesh Kumar,1,5.5,6,6,1,0,64,14.1,0,0,0,1,1,0,0,35,0,85,,10.97,3,1,5,19,43,,,0,299,93,Mid On,Full Toss,Outside Off,Good,0,Front Foot,Worked,Straight Ball,Over,Medium,Right,0.0,6.65,0.467,-0.203,0.178,0.65,-0.0,0.468,84.014,0.654,0.081,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Mukesh Kumar,1,5.6,6,7,0,0,64,14.0,0,0,0,1,1,0,0,36,0,84,,10.66,0,0,1,4,5,,,0,270,40,Bowler,Length Delivery,Outside Off,Good,0,Front Foot,Forward Defensive,Straight Ball,Round,Medium,Right,0.0,7.882,7.387,0.222,0.193,0.614,-0.126,0.491,84.184,0.078,0.007,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Vipraj Nigam,1,6.1,7,1,6,0,70,13.5,0,0,0,1,1,0,0,37,0,83,,11.35,4,6,5,20,49,,,0,357,188,Deep Square Leg,Length Delivery,Middle stump,Middled,0,Back Foot,Pull,Leg Break,Over,LegSpin,Right,0.0,14.007,7.128,0.002,0.384,0.694,-4.26,0.741,55.377,1.527,0.153,95.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Vipraj Nigam,1,6.2,7,2,1,0,71,13.4,0,0,0,1,1,0,0,38,0,82,,11.21,4,1,5,21,50,,,0,342,156,Deep Mid Wicket,Length Delivery,Wide Off,Good,0,Front Foot,Sweep,Googly,Over,LegSpin,Right,0.0,12.312,3.774,-0.538,0.235,0.64,1.359,0.7,55.094,0.511,0.062,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Vipraj Nigam,1,6.3,7,3,6,0,77,13.3,0,0,0,1,1,0,0,39,0,81,,11.84,1,6,1,5,11,,,0,261,198,Long On,Length Delivery,Outside Off,Middled,0,Front Foot,Slog,Googly,Over,LegSpin,Right,0.0,13.614,3.015,0.14,0.389,0.641,-0.509,0.698,55.961,0.177,0.022,80.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Vipraj Nigam,1,6.4,7,4,6,0,83,13.2,0,0,0,1,1,0,0,40,0,80,,12.45,2,6,1,6,17,,,0,203,213,Deep Mid Wicket,Length Delivery,Outside Off,Middled,0,Back Foot,Pull,Leg Break,Over,LegSpin,Right,0.0,12.017,6.196,0.178,0.429,0.569,-2.205,0.764,53.998,0.187,0.018,79.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Vipraj Nigam,1,6.5,7,5,0,0,83,13.1,0,0,0,1,1,0,0,41,0,79,,12.14,2,0,1,7,17,,,0,18,93,Backward Point,Length Delivery,Outside Off,MisTimed,1,Front Foot,Slog,Leg Break,Over,LegSpin,Right,2.0,10.997,6.874,0.253,0.322,0.649,-1.545,0.684,60.291,0.037,0.004,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Vipraj Nigam,1,6.6,7,6,6,0,89,13.0,0,0,0,1,1,0,0,42,0,78,,12.71,3,6,1,8,23,,,0,250,202,Long On,Length Delivery,Outside Off,Middled,0,Front Foot,Slog Sweep,Leg Break,Over,LegSpin,Right,0.0,12.165,5.376,0.338,0.228,0.642,-2.579,0.693,56.797,0.209,0.024,80.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Kuldeep Yadav,1,7.1,8,1,0,0,89,12.5,0,0,0,1,1,0,0,43,0,77,,12.41,4,0,5,22,50,,,0,287,45,Silly Mid On,Length Delivery,Outside Off,Good,0,Back Foot,Backward Defensive,LeftArmLegspin,Over,Unorthodox,Left,0.0,10.938,4.117,-0.257,0.335,0.593,3.656,0.77,54.515,-1.164,-0.133,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Kuldeep Yadav,1,7.2,8,2,1,0,90,12.4,0,0,0,1,1,0,0,44,0,76,,12.27,4,1,5,23,51,,,0,170,143,Deep Backward Point,Length Delivery,Outside Off,Good,0,Back Foot,Cut,Googly,Over,Unorthodox,Left,0.0,11.952,5.462,-0.422,0.247,0.653,-0.669,0.799,53.625,-0.014,-0.002,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Kuldeep Yadav,1,7.3,8,3,4,0,94,12.3,0,0,0,1,1,0,0,45,0,75,,12.53,3,4,2,9,27,,,0,164,180,Deep Backward Square Leg,Length Delivery,Outside Off,Middled,0,Front Foot,Sweep,LeftArmLegspin,Over,Unorthodox,Left,0.0,12.597,5.226,0.133,0.367,0.667,4.409,0.679,53.645,-1.955,-0.214,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Kuldeep Yadav,1,7.4,8,4,0,0,94,12.2,0,0,0,1,1,0,0,46,0,74,,12.26,3,0,2,10,27,,,0,90,48,Wicketkeeper,Length Delivery,Outside Off,Missed,1,Front Foot,Sweep,LeftArmLegspin,Over,Unorthodox,Left,0.0,9.797,5.868,0.278,0.347,0.51,4.354,0.861,54.169,-0.269,-0.028,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Kuldeep Yadav,1,7.5,8,5,4,0,98,12.1,0,0,0,1,1,0,0,47,0,73,,12.51,3,4,3,11,31,,,0,162,187,Deep Backward Square Leg,Length Delivery,Outside Off,Middled,0,Front Foot,Sweep,Googly,Over,Unorthodox,Left,0.0,11.904,4.865,0.251,0.51,0.559,-2.468,0.697,52.602,0.776,0.087,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Kuldeep Yadav,1,7.6,8,6,0,0,98,12.0,0,0,0,1,1,0,0,48,0,72,,12.25,3,0,3,12,31,,,0,202,21,Short Leg,Length Delivery,Off stump,Good,0,Front Foot,Forward Defensive,LeftArmLegspin,Over,Unorthodox,Left,0.0,13.24,4.819,0.236,0.38,0.653,1.786,0.688,52.627,-0.039,0.087,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Mohit Sharma,1,8.1,9,1,1,0,99,11.5,0,0,0,1,1,0,0,49,0,71,,12.12,4,1,5,24,52,,,0,347,110,Mid Wicket,Full Toss,Off stump,Good,0,Front Foot,Worked,Straight Ball,Over,Fast,Right,0.0,6.37,-2.592,0.143,0.186,0.65,0.0,0.475,82.103,1.981,0.204,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Mohit Sharma,1,8.2,9,2,1,1,100,11.5,0,0,0,1,1,0,0,49,0,71,,12.24,3,0,3,12,31,,,0,90,48,Wicketkeeper,Short Length,Middle stump,Left,0,Front Foot,Leave,Off Cutter,Over,Fast,Right,0.0,18.316,13.895,-0.265,0.498,0.555,5.628,0.886,71.442,0.629,0.016,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Mohit Sharma,1,8.2,9,3,1,0,101,11.4,0,0,0,1,1,0,0,50,0,70,,12.12,3,1,3,13,32,,,0,353,151,Deep Point,Half Volley,Outside Off,Good,0,Front Foot,Drive,Straight Ball,Over,Fast,Right,0.0,7.364,2.424,0.317,0.145,0.74,0.447,0.502,82.098,1.147,0.147,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Mohit Sharma,1,8.3,9,4,1,1,102,11.4,0,0,0,1,1,0,0,50,0,70,,12.24,4,0,5,24,52,,,0,90,48,Wicketkeeper,Short Length,Outside Off,Left,0,Back Foot,Leave,Straight Ball,Over,Fast,Right,0.0,13.275,13.669,-0.278,0.22,0.535,0.29,0.624,79.842,-0.034,-0.001,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Mohit Sharma,1,8.3,9,5,1,0,103,11.3,0,0,0,1,1,0,0,51,0,69,,12.11,4,1,5,25,53,,,0,313,147,Long On,Half Volley,Outside Off,Good,0,Front Foot,Drive,Straight Ball,Over,Fast,Right,0.0,7.235,3.856,-0.249,0.195,0.67,-0.187,0.482,81.777,1.044,0.126,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,Mitchell Marsh,Mohit Sharma,1,8.4,9,6,1,0,104,11.2,0,0,0,1,1,0,0,52,0,68,,12.0,3,1,3,14,33,,,0,168,149,Deep Backward Square Leg,Back of Length,Middle stump,Good,0,Back Foot,Pull,Straight Ball,Over,Fast,Right,0.0,8.358,8.945,-0.082,0.206,0.624,0.338,0.496,81.961,0.078,0.126,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Mohit Sharma,1,8.5,9,7,4,0,108,11.1,0,0,0,1,1,0,0,53,0,67,,12.22,4,4,6,26,57,,,0,165,186,Deep Backward Point,Length Delivery,Wide Off,Middled,0,Back Foot,Cut,Slower Ball,Over,Fast,Right,0.0,10.239,5.983,-0.679,0.201,0.662,0.066,0.663,64.068,-0.377,-0.039,-1.0
2025-3-25 19:30:00,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,Nicholas Pooran,Mohit Sharma,1,8.6,9,8,0,0,108,11.0,0,0,0,1,1,0,0,54,0,66,,12.0,4,0,6,27,57,,,0,216,24,Silly Point,Half Volley,Outside Off,Good,0,Front Foot,Worked,Straight Ball,Over,Fast,Right,0.0,2.378,2.285,-0.167,-1.807,0.347,1.331,0.487,82.215,1.036,0.137,-1.0
