Date,Batting Team,Bowling Team,Striker,Non-Striker,Bowler,Innings,Unique,Over Number,Over Ball,Runs,Wides,Team Runs,Remaining Overs,Lead By,Trail By,Fall Of Wickets,Day,Session,Leg Byes,No Balls,Balls,Byes,Remaining Balls,Remaining Runs,Run Rate,Batter Sixes,Batter Runs,Batter Fours,Batter Balls,Batter Total Runs,Dismissal Type,Dismissal Fielder,On Field Minutes,Shot Angle,Shot Magnitude,Wagon Position,Pitching Length,Pitching Line,Shot Connection,False Shot,Feet Movement,Shot Type,Delivery Type,Bowling Side,Bowling Type,Bowling Hand,Catch Difficulty,Bounce_Angle,Pitch_x,Pitch_y,Friction,Restitution,Deviation,Reaction Time,Release Speed,Swing,Swing Distance,Six Distance
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Priyansh Arya,Prabhsimran Singh,Pat Cummins,1,1.4,2,5,1,0,26,18.2,0,0,0,1,1,0,0,10,0,110,,15.6,1,1,1,5,12,,,0,212,49,Short Mid Wicket,Yorker,Middle stump,Good,0,Front Foot,Worked,Straight Ball,Round,Fast,Right,0,2.025,1.716,-0.030,-1.683,0.279,2.615,0.460,88.255,-0.349,-0.049,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Priyansh Arya,Pat Cummins,1,1.5,2,6,0,0,26,18.1,0,0,0,1,1,0,0,11,0,109,,14.18,0,0,3,6,13,,,0,337,82,Mid Wicket,Length Delivery,Off stump,Good,0,Front Foot,Worked,Straight Ball,Over,Fast,Right,0,8.074,5.917,-0.066,0.144,0.666,0.005,0.459,87.915,0.050,0.004,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Priyansh Arya,Pat Cummins,1,1.6,2,7,4,0,30,18,0,0,0,1,1,0,0,12,0,108,,15,0,4,4,7,17,,,0,145,185,Third Man,Length Delivery,Wide Off,Top Edge,1,Back Foot,LateCut,Off Cutter,Over,Fast,Right,0,10.416,7.226,-0.726,0.250,0.626,0.672,0.646,67.138,-0.116,-0.023,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Priyansh Arya,Prabhsimran Singh,Mohammed Shami,1,2.1,3,1,6,0,36,17.5,0,0,0,1,1,0,0,13,0,107,,16.61,2,6,1,6,18,,,0,261,211,Long On,Length Delivery,Outside Off,Middled,0,Front Foot,Pull,Straight Ball,Round,Fast,Right,0,8.062,8.577,0.475,0.179,0.584,0.408,0.470,83.990,-0.206,-0.017,76
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Priyansh Arya,Prabhsimran Singh,Mohammed Shami,1,2.2,3,2,6,0,42,17.4,0,0,0,1,1,0,0,14,0,106,,18,3,6,1,7,24,,,0,340,208,Deep Cover,Length Delivery,Off stump,Middled,0,Front Foot,Drive,Off Cutter,Over,Fast,Right,0,8.498,7.825,0.030,0.155,0.605,0.797,0.541,77.438,-0.278,-0.022,79
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Priyansh Arya,Prabhsimran Singh,Mohammed Shami,1,2.3,3,3,4,0,46,17.3,0,0,0,1,1,0,0,15,0,105,,18.4,3,4,2,8,28,,,0,203,213,Deep Mid Wicket,Full Toss,Leg stump,Middled,0,Front Foot,Flick,Straight Ball,Over,Fast,Right,0,6.651,0.368,-0.024,0.178,0.650,0.000,0.448,87.424,-0.122,-0.014,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Priyansh Arya,Prabhsimran Singh,Mohammed Shami,1,2.4,3,4,0,0,46,17.2,0,0,0,1,1,0,0,16,0,104,,17.25,3,0,2,9,28,,,0,147,95,Backward Square Leg,Back of Length,Outside Leg,Good,0,Back Foot,Worked,Straight Ball,Over,Fast,Right,0,7.815,9.606,-0.363,0.086,0.553,-0.068,0.470,87.659,-0.042,-0.003,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Priyansh Arya,Prabhsimran Singh,Mohammed Shami,1,2.5,3,5,1,0,47,17.1,0,0,0,1,1,0,0,17,0,103,,16.58,3,1,2,10,29,,,0,200,157,Deep Mid Wicket,Short Length,Outside Leg,Good,0,Back Foot,Pull,Off Cutter,Over,Fast,Right,0,9.526,11.621,-0.387,0.114,0.532,1.242,0.528,79.477,-0.537,-0.039,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Priyansh Arya,Mohammed Shami,1,2.6,3,6,6,0,53,17,0,0,0,1,1,0,0,18,0,102,,17.66,1,6,4,8,23,,,0,340,207,Deep Mid Wicket,Full Toss,Middle stump,Middled,0,Front Foot,Slog,Straight Ball,Over,Fast,Right,0,6.571,-3.085,0.223,0.180,0.650,0.000,0.440,86.494,0.292,0.029,81
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Priyansh Arya,Prabhsimran Singh,Harshal Patel,1,3.1,4,1,1,0,54,16.5,0,0,0,1,1,0,0,19,0,101,,17.05,3,1,2,11,30,,,0,355,152,Deep Point,Full Toss,Wide Off,MisTimed,1,Back Foot,Drive,Straight Ball,Round,Fast,Right,0,8.380,-3.226,0.731,0.141,0.650,0.000,0.531,73.710,-0.907,-0.079,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Priyansh Arya,Harshal Patel,1,3.2,4,2,0,0,54,16.4,0,0,0,1,1,0,0,20,0,100,,16.2,1,0,4,9,23,,,0,247,8,Silly Point,Back of Length,Outside Off,Missed,1,Back Foot,Worked,Straight Ball,Over,Fast,Right,0,10.769,10.115,-0.400,0.348,0.648,1.755,0.552,76.267,-0.356,-0.025,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Priyansh Arya,Harshal Patel,1,3.3,4,3,4,0,58,16.3,0,0,0,1,1,0,0,21,0,99,,16.57,1,4,5,10,27,,,0,131,204,Third Man,Short Length,Wide Off,Middled,0,Down The Track,UpperCut,Straight Ball,Over,Fast,Right,0,14.072,13.850,-0.757,0.221,0.514,0.573,0.624,73.229,0.128,-0.007,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Priyansh Arya,Harshal Patel,1,3.4,4,4,1,0,59,16.2,0,0,0,1,1,0,0,22,0,98,,16.09,1,1,5,11,28,,,0,343,153,Deep Mid Wicket,Short Length,Wide Off,MisTimed,1,Back Foot,Pull,Straight Ball,Over,Fast,Right,0,11.488,11.831,-0.730,0.251,0.605,0.992,0.576,66.671,-0.101,-0.006,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Priyansh Arya,Prabhsimran Singh,Harshal Patel,1,3.5,4,5,6,0,65,16.1,0,0,0,1,1,0,0,23,0,97,,16.95,4,6,2,12,36,,,0,247,201,Long On,Half Volley,Outside Off,Middled,0,Front Foot,Drive,Off Cutter,Round,Fast,Right,0,7.795,4.238,0.562,0.101,0.632,0.553,0.533,73.410,-0.487,-0.058,77
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Priyansh Arya,Prabhsimran Singh,Harshal Patel,1,3.6,4,6,1,1,66,16.1,0,0,0,1,1,0,0,23,0,97,,17.21,4,0,2,12,36,,,0,90,48,Wicketkeeper,Half Volley,Wide Off,Left,0,Front Foot,Leave,Out Swing,Round,Fast,Right,0,9.304,5.489,1.052,0.201,0.723,0.622,0.597,75.837,-0.707,0.026,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Priyansh Arya,Prabhsimran Singh,Harshal Patel,1,3.6,4,7,0,0,66,16,0,0,1,1,1,0,0,24,0,96,,16.5,4,0,2,13,36,caught,Nitish Kumar Reddy,22,201,101,Mid Wicket,Length Delivery,Outside Off,MisTimed,1,Front Foot,Slog,Off Cutter,Over,Fast,Right,2,8.769,7.533,0.305,0.133,0.659,0.702,0.512,75.717,-0.212,-0.019,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Pat Cummins,1,4.1,5,1,0,0,66,15.5,0,0,0,1,1,0,0,25,0,95,,15.84,1,0,5,12,28,,,0,208,54,Short Extra Cover,Length Delivery,Wide Off,MisTimed,1,Front Foot,Cut,Off Cutter,Over,Fast,Right,0,9.928,8.348,-0.668,0.224,0.598,1.187,0.599,70.954,-0.183,-0.031,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Pat Cummins,1,4.2,5,2,0,0,66,15.4,0,0,0,1,1,0,0,26,0,94,,15.23,1,0,5,13,28,,,0,301,102,Mid On,Full Toss,Outside Leg,MisTimed,1,Down The Track,Drive,Straight Ball,Over,Fast,Right,0,6.541,-1.761,0.566,0.181,0.650,0.000,0.421,88.847,0.659,0.065,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Pat Cummins,1,4.3,5,3,1,1,67,15.4,0,0,0,1,1,0,0,26,0,94,,15.46,1,0,5,13,28,,,0,90,48,Wicketkeeper,Full Toss,Wide Off,Missed,1,Front Foot,Cut,Out Swing,Over,Fast,Right,0,6.527,-0.866,-0.938,0.181,0.650,0.000,0.499,88.274,-0.210,-0.093,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Pat Cummins,1,4.3,5,4,4,0,71,15.3,0,0,0,1,1,0,0,27,0,93,,15.77,1,4,6,14,32,,,0,245,205,Long Off,Half Volley,Wide Off,Middled,0,Front Foot,Drive,Off Cutter,Over,Fast,Right,0,9.270,3.722,-0.655,0.143,0.649,0.903,0.579,69.993,-0.409,-0.047,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Pat Cummins,1,4.4,5,5,0,0,71,15.2,0,0,0,1,1,0,0,28,0,92,,15.21,1,0,6,15,32,,,0,211,52,Short Extra Cover,Half Volley,Outside Leg,Inside Edge,1,Front Foot,Flick,Straight Ball,Over,Fast,Right,0,5.482,2.928,0.093,0.075,0.529,0.046,0.453,89.229,-0.078,-0.012,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Pat Cummins,1,4.5,5,6,1,0,72,15.1,0,0,0,1,1,0,0,29,0,91,,14.89,1,1,6,16,33,,,0,320,122,Mid On,Length Delivery,Outside Leg,Good,0,Down The Track,Worked,Straight Ball,Over,Fast,Right,0,7.558,4.471,0.326,0.205,0.642,-0.849,0.426,88.136,-0.066,-0.009,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Prabhsimran Singh,Pat Cummins,1,4.6,5,7,2,0,74,15,0,0,0,1,1,0,0,30,0,90,,14.8,0,2,0,1,2,,,0,288,138,Long On,Full Toss,Off stump,Good,0,Front Foot,Drive,Straight Ball,Over,Fast,Right,0,6.663,-0.607,0.042,0.178,0.650,0.000,0.445,90.445,0.201,0.028,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Harshal Patel,1,5.1,6,1,4,0,78,14.5,0,0,0,1,1,0,0,31,0,89,,15.09,1,4,7,17,37,,,0,287,215,Long On,Short Length,Wide Off,Middled,0,Back Foot,Pull,Off Cutter,Over,Fast,Right,0,11.364,12.386,-0.779,0.249,0.577,0.596,0.580,75.880,-0.458,-0.004,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Harshal Patel,1,5.2,6,2,1,0,79,14.4,0,0,0,1,1,0,0,32,0,88,,14.81,1,1,7,18,38,,,0,163,69,Backward Point,Back of Length,Outside Off,Good,0,Down The Track,Steer,Off Cutter,Over,Fast,Right,0,9.037,9.023,-0.461,0.256,0.610,1.063,0.519,74.964,-0.524,-0.029,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Prabhsimran Singh,Harshal Patel,1,5.3,6,3,1,0,80,14.3,0,0,0,1,1,0,0,33,0,87,,14.54,0,1,0,2,3,,,0,285,100,Mid On,Back of Length,Outside Off,MisTimed,1,Front Foot,Drive,Straight Ball,Over,Fast,Right,0,8.356,7.547,-0.389,0.214,0.655,-0.201,0.515,81.054,0.867,0.079,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Harshal Patel,1,5.4,6,4,2,0,82,14.2,0,0,0,1,1,0,0,34,0,86,,14.47,1,2,7,19,40,,,0,206,146,Deep Cover,Length Delivery,Wide Off,Middled,0,Front Foot,Drive,Straight Ball,Over,Fast,Right,2,8.200,7.032,-0.650,0.243,0.665,-0.112,0.486,82.480,1.047,0.100,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Harshal Patel,1,5.5,6,5,1,0,83,14.1,0,0,0,1,1,0,0,35,0,85,,14.22,1,1,7,20,41,,,0,352,148,Deep Mid Wicket,Back of Length,Wide Off,MisTimed,1,Down The Track,Slog,Off Cutter,Over,Fast,Right,0,9.336,8.808,-0.743,0.297,0.625,0.721,0.507,74.260,-0.387,-0.035,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Prabhsimran Singh,Harshal Patel,1,5.6,6,6,6,0,89,14,0,0,0,1,1,0,0,36,0,84,,14.83,1,6,0,3,9,,,0,340,216,Deep Mid Wicket,Back of Length,Wide Off,Middled,0,Front Foot,Slog,Off Cutter,Over,Fast,Right,0,8.172,9.607,-0.535,0.247,0.525,1.135,0.567,73.189,-0.401,-0.030,77
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Eshan Malinga,1,6.1,7,1,0,0,89,13.5,0,0,0,1,1,0,0,37,0,83,,14.43,1,0,7,21,41,,,0,209,52,Short Extra Cover,Full Toss,Outside Off,MisTimed,1,Front Foot,Drive,Out Swing,Over,Fast,Right,0,8.788,-2.065,-0.554,0.134,0.650,0.000,0.574,68.183,-2.793,-0.335,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Eshan Malinga,1,6.2,7,2,1,0,90,13.4,0,0,0,1,1,0,0,38,0,82,,14.21,1,1,7,22,42,,,0,302,51,Silly Mid On,Length Delivery,Leg stump,MisTimed,1,Front Foot,Flick,InSwinger,Over,Fast,Right,0,6.138,6.331,0.026,0.140,0.554,0.088,0.464,87.430,1.424,0.149,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Prabhsimran Singh,Eshan Malinga,1,6.3,7,3,0,0,90,13.3,0,0,0,1,1,0,0,39,0,81,,13.84,1,0,0,4,9,,,0,90,48,Wicketkeeper,Yorker,Outside Off,Missed,1,Front Foot,Steer,Off Cutter,Over,Fast,Right,0,6.987,0.964,-0.565,0.162,0.549,1.508,0.635,69.375,-1.581,-0.231,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Prabhsimran Singh,Eshan Malinga,1,6.4,7,4,1,0,91,13.2,0,0,0,1,1,0,0,40,0,80,,13.65,1,1,0,5,10,,,0,145,133,Third Man,Yorker,Outside Off,Thick Edge,1,Front Foot,Steer,InSwinger,Over,Fast,Right,0,2.045,1.188,-0.148,-0.960,0.265,-1.135,0.474,88.149,2.081,0.280,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Prabhsimran Singh,Shreyas Iyer,Eshan Malinga,1,6.5,7,5,0,0,91,13.1,0,0,2,1,1,0,0,41,0,79,,13.31,1,0,7,23,42,caught,Pat Cummins,36,240,93,Mid Off,Short Length,Wide Off,MisTimed,1,Front Foot,Cut,Off Cutter,Over,Fast,Right,2,11.784,12.814,-0.664,0.277,0.538,2.392,0.609,72.700,-0.728,-0.005,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Nehal Wadhera,Shreyas Iyer,Eshan Malinga,1,6.6,7,6,1,0,92,13,0,0,0,1,1,0,0,42,0,78,,13.14,0,1,0,1,1,,,0,356,141,Deep Point,Half Volley,Outside Off,Good,0,Front Foot,Drive,Out Swing,Over,Fast,Right,0,5.581,2.500,0.538,0.116,0.565,-0.142,0.466,88.121,2.224,0.291,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Nehal Wadhera,Shreyas Iyer,Zeeshan Ansari,1,7.1,8,1,1,0,93,12.5,0,0,0,1,1,0,0,43,0,77,,12.97,0,1,0,2,2,,,0,359,156,Deep Point,Length Delivery,Outside Off,Good,0,Back Foot,Cut,Leg Break,Over,LegSpin,Right,0,11.494,5.418,0.476,0.243,0.676,-2.515,0.737,56.854,-0.169,-0.016,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Nehal Wadhera,Zeeshan Ansari,1,7.2,8,2,1,0,94,12.4,0,0,0,1,1,0,0,44,0,76,,12.81,1,1,0,6,11,,,0,180,81,Point,Length Delivery,Leg stump,Leading Edge,1,Front Foot,Worked,Leg Break,Over,LegSpin,Right,0,12.116,4.552,0.068,0.309,0.666,-2.575,0.682,55.880,-0.653,-0.075,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Nehal Wadhera,Shreyas Iyer,Zeeshan Ansari,1,7.3,8,3,1,0,95,12.3,0,0,0,1,1,0,0,45,0,75,,12.66,0,1,0,3,3,,,0,359,143,Deep Point,Length Delivery,Off stump,Good,0,Back Foot,Drive,Googly,Over,LegSpin,Right,0,10.574,5.008,0.182,0.287,0.562,1.206,0.806,52.590,0.664,0.074,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Nehal Wadhera,Zeeshan Ansari,1,7.4,8,4,2,0,97,12.2,0,0,0,1,1,0,0,46,0,74,,12.65,1,2,0,7,13,,,0,184,93,Point,Length Delivery,Outside Off,Good,0,Back Foot,Drive,Leg Break,Over,LegSpin,Right,0,13.190,5.534,-0.312,0.330,0.694,-1.098,0.792,53.514,-0.067,-0.006,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Nehal Wadhera,Zeeshan Ansari,1,7.5,8,5,1,0,98,12.1,0,0,0,1,1,0,0,47,0,73,,12.51,1,1,0,8,14,,,0,249,150,Long Off,Half Volley,Outside Leg,Good,0,Backs Away,Drive,Googly,Over,LegSpin,Right,0,11.455,2.549,0.208,0.153,0.689,-3.116,0.689,57.066,0.825,0.114,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Nehal Wadhera,Shreyas Iyer,Zeeshan Ansari,1,7.6,8,6,1,0,99,12,0,0,0,1,1,0,0,48,0,72,,12.37,0,1,0,4,4,,,0,358,141,Deep Point,Length Delivery,Outside Off,Good,0,Back Foot,Cut,Googly,Over,LegSpin,Right,0,10.501,5.484,0.317,0.192,0.682,-1.524,0.740,56.859,1.417,0.159,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Nehal Wadhera,Shreyas Iyer,Eshan Malinga,1,8.1,9,1,1,0,100,11.5,0,0,0,1,1,0,0,49,0,71,,12.24,0,1,0,5,5,,,0,248,115,Mid On,Full Toss,Outside Off,Good,0,Front Foot,Worked,Straight Ball,Round,Fast,Right,0,8.596,-3.979,-0.075,0.138,0.650,0.000,0.550,71.944,-3.436,-0.315,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Nehal Wadhera,Eshan Malinga,1,8.2,9,2,1,1,101,11.5,0,0,0,1,1,0,0,49,0,71,,12.36,1,0,0,8,14,,,0,90,48,Wicketkeeper,Short Length,Outside Off,Left,0,Back Foot,Leave,Off Cutter,Over,Fast,Right,0,16.277,14.096,-0.557,0.270,0.567,3.548,0.758,72.968,0.305,-0.016,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Nehal Wadhera,Eshan Malinga,1,8.2,9,3,1,0,102,11.4,0,0,0,1,1,0,0,50,0,70,,12.24,1,1,0,9,15,,,0,341,149,Deep Mid Wicket,Length Delivery,Outside Off,Good,0,Back Foot,Worked,InSwinger,Over,Fast,Right,0,7.014,8.527,-0.107,0.209,0.556,0.264,0.476,86.440,1.237,0.104,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Nehal Wadhera,Shreyas Iyer,Eshan Malinga,1,8.3,9,4,1,0,103,11.3,0,0,0,1,1,1,0,51,0,69,,12.11,0,0,0,6,5,,,0,194,26,Short Leg,Back of Length,Outside Leg,Missed,1,Back Foot,Pull,Straight Ball,Over,Fast,Right,0,7.634,10.271,-0.260,0.101,0.545,0.083,0.479,88.841,0.229,0.012,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Nehal Wadhera,Eshan Malinga,1,8.4,9,5,6,0,109,11.2,0,0,0,1,1,0,0,52,0,68,,12.57,2,6,0,10,21,,,0,340,198,Deep Mid Wicket,Length Delivery,Outside Off,Middled,0,Front Foot,Slog,Off Cutter,Over,Fast,Right,0,7.957,4.813,-0.262,0.249,0.609,1.481,0.553,72.130,-1.621,-0.182,73
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Nehal Wadhera,Eshan Malinga,1,8.5,9,6,1,0,110,11.1,0,0,0,1,1,0,0,53,0,67,,12.45,2,1,0,11,22,,,0,208,61,Short Extra Cover,Yorker,Off stump,Good,0,Front Foot,Pushed,InSwinger,Over,Fast,Right,0,7.430,2.116,-0.040,0.022,0.773,0.078,0.459,87.996,2.562,0.340,-1
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Nehal Wadhera,Shreyas Iyer,Eshan Malinga,1,8.6,9,7,6,0,116,11,0,0,0,1,1,0,0,54,0,66,,12.88,1,6,0,7,11,,,0,140,187,Fine Leg,Back of Length,Outside Leg,Middled,0,Deep Crease,Flick,Straight Ball,Over,Fast,Right,0,7.686,10.125,-0.323,0.172,0.532,0.366,0.467,88.340,0.292,0.053,62
13-04-2025 19:30,Punjab Kings,Sunrisers Hyderabad,Shreyas Iyer,Nehal Wadhera,Zeeshan Ansari,1,9.1,10,1,1,0,117,10.5,0,0,0,1,1,0,0,55,0,65,,12.76,2,1,0,12,23,,,0,278,155,Long On,Length Delivery,Off stump,Good,0,Back Foot,Drive,Leg Break,Over,LegSpin,Right,0,9.837,6.760,-0.060,0.208,0.623,-1.741,0.701,57.428,1.002,0.099,-1
