Date,Batting Team,Bowling Team,Striker,Non-Striker,Bowler,Innings,Unique,Over Number,Over Ball,Runs,Wides,Team Runs,Remaining Overs,Lead By,Trail By,Fall Of Wickets,Day,Session,Leg Byes,No Balls,Balls,Byes,Remaining Balls,Remaining Runs,Run Rate,Batter Sixes,Batter Runs,Batter Fours,Batter Balls,Batter Total Runs,Dismissal Type,Dismissal Fielder,On Field Minutes,Shot Angle,Shot Magnitude,Wagon Position,Pitching Length,Pitching Line,Shot Connection,False Shot,Feet Movement,Shot Type,Delivery Type,Bowling Side,Bowling Type,Bowling Hand,Catch Difficulty,Bounce_Angle,Pitch_x,Pitch_y,Friction,Restitution,Deviation,Reaction Time,Release Speed,Swing,Swing Distance,Six Distance
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Tilak Varma,Suryakumar Yadav,Ravindra Jadeja,1,6.6,7,6,0,0,59,13.0,0,0,0,1,1,0,0,42,0,78,,8.42,1,0,2,9,14,,,0,90,48,Wicketkeeper,Length Delivery,Outside Off,Missed,1,Front Foot,Drive,Stock Ball,Round,Orthodox,Left,0.0,9.636,3.589,0.414,0.217,0.591,-1.751,0.729,60.9,2.74,0.338,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Suryakumar Yadav,Tilak Varma,Noor Ahmad,1,7.1,8,1,1,1,60,13.0,0,0,0,1,1,0,0,42,0,78,,8.57,1,0,2,16,20,,,0,90,48,Wicketkeeper,Length Delivery,Outside Off,Left,0,Front Foot,Leave,LeftArmLegspin,Over,Unorthodox,Left,0.0,8.685,7.301,-0.565,0.284,0.5,1.365,0.814,57.519,-2.092,-0.198,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Suryakumar Yadav,Tilak Varma,Noor Ahmad,1,7.1,8,2,0,0,60,12.5,0,0,0,1,1,0,0,43,0,77,,8.37,1,0,2,17,20,,,0,159,82,Backward Point,Length Delivery,Middle stump,MisTimed,1,Back Foot,Cut,LeftArmLegspin,Over,Unorthodox,Left,0.0,13.215,6.626,0.006,0.366,0.696,2.631,0.76,56.704,-1.606,-0.16,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Suryakumar Yadav,Tilak Varma,Noor Ahmad,1,7.2,8,3,0,0,60,12.4,0,0,0,1,1,0,0,44,0,76,,8.18,1,0,2,18,20,,,0,164,75,Backward Point,Length Delivery,Middle stump,Good,0,Back Foot,Cut,LeftArmLegspin,Over,Unorthodox,Left,0.0,11.952,6.976,0.022,0.302,0.693,3.79,0.727,58.753,-1.564,-0.139,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Suryakumar Yadav,Tilak Varma,Noor Ahmad,1,7.3,8,4,1,0,61,12.3,0,0,0,1,1,0,0,45,0,75,,8.13,1,1,2,19,21,,,0,8,154,Deep Square Leg,Half Volley,Outside Off,Top Edge,1,Front Foot,Sweep,Googly,Over,Unorthodox,Left,0.0,9.675,4.064,-0.404,0.129,0.602,0.238,0.633,56.949,-2.202,-0.263,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Tilak Varma,Suryakumar Yadav,Noor Ahmad,1,7.4,8,5,1,0,62,12.2,0,0,0,1,1,0,0,46,0,74,,8.08,1,1,2,10,15,,,0,176,134,Deep Square Leg,Length Delivery,Off stump,Good,0,Back Foot,Worked,LeftArmLegspin,Over,Unorthodox,Left,0.0,9.542,6.392,0.1,0.341,0.553,2.211,0.698,59.796,-2.094,-0.211,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Suryakumar Yadav,Tilak Varma,Noor Ahmad,1,7.5,8,6,2,0,64,12.1,0,0,0,1,1,0,0,47,0,73,,8.17,1,2,2,20,23,,,0,323,173,Deep Mid Wicket,Half Volley,Outside Leg,Middled,0,Front Foot,Flick,Googly,Over,Unorthodox,Left,0.0,9.133,2.876,0.231,0.122,0.557,1.156,0.674,57.092,-2.136,-0.264,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Suryakumar Yadav,Tilak Varma,Noor Ahmad,1,7.6,8,7,2,0,66,12.0,0,0,0,1,1,0,0,48,0,72,,8.25,1,2,2,21,25,,,0,167,150,Deep Backward Point,Half Volley,Outside Off,Good,0,Front Foot,Cut,Googly,Over,Unorthodox,Left,0.0,9.356,3.053,-0.338,0.154,0.598,0.914,0.671,60.239,-1.719,-0.227,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Tilak Varma,Suryakumar Yadav,Ravindra Jadeja,1,8.1,9,1,6,0,72,11.5,0,0,0,1,1,0,0,49,0,71,,8.81,2,6,2,11,21,,,0,202,187,Deep Mid Wicket,Length Delivery,Off stump,Middled,0,Front Foot,Slog Sweep,QuickerBall,Round,Orthodox,Left,0.0,10.335,4.731,0.119,0.241,0.627,-2.25,0.613,62.066,2.447,0.276,76.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Tilak Varma,Suryakumar Yadav,Ravindra Jadeja,1,8.2,9,2,0,0,72,11.4,0,0,0,1,1,0,0,50,0,70,,8.64,2,0,2,12,21,,,0,330,91,Extra Cover,Length Delivery,Outside Leg,Good,0,Backs Away,Drive,QuickerBall,Round,Orthodox,Left,0.0,9.248,3.455,-0.17,0.223,0.579,-1.12,0.608,63.922,0.474,0.059,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Tilak Varma,Suryakumar Yadav,Ravindra Jadeja,1,8.3,9,3,0,0,72,11.3,0,0,0,1,1,0,0,51,0,69,,8.47,2,0,2,13,21,,,0,346,92,Cover,Length Delivery,Outside Off,Good,0,Front Foot,Drive,QuickerBall,Round,Orthodox,Left,0.0,9.43,5.054,0.217,0.234,0.592,-1.766,0.636,63.423,2.047,0.234,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Tilak Varma,Suryakumar Yadav,Ravindra Jadeja,1,8.4,9,4,2,0,74,11.2,0,0,0,1,1,0,0,52,0,68,,8.53,2,2,2,14,23,,,0,181,158,Deep Square Leg,Length Delivery,Outside Leg,MisTimed,1,Back Foot,Pull,QuickerBall,Round,Orthodox,Left,0.0,10.712,6.96,-0.364,0.389,0.62,-3.776,0.623,63.4,0.688,0.066,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Tilak Varma,Suryakumar Yadav,Ravindra Jadeja,1,8.5,9,5,1,0,75,11.1,0,0,0,1,1,0,0,53,0,67,,8.49,2,1,2,15,24,,,0,161,137,Deep Backward Square Leg,Length Delivery,Outside Leg,Good,0,Back Foot,Worked,QuickerBall,Round,Orthodox,Left,0.0,9.961,7.043,-0.098,0.208,0.601,-2.397,0.651,62.885,0.697,0.067,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Suryakumar Yadav,Tilak Varma,Ravindra Jadeja,1,8.6,9,6,1,0,76,11.0,0,0,0,1,1,0,0,54,0,66,,8.44,1,1,2,22,26,,,0,252,146,Long Off,Length Delivery,Outside Off,MisTimed,1,Front Foot,Drive,Stock Ball,Round,Orthodox,Left,0.0,12.27,7.329,-0.238,0.361,0.649,-3.729,0.685,59.859,1.543,0.143,-1.0
2025-3-24 19:30:00,Mumbai Indians,Chennai Super Kings,Suryakumar Yadav,Tilak Varma,Ravichandran Ashwin,1,9.1,10,1,1,0,77,10.5,0,0,0,1,1,0,0,55,0,65,,8.4,1,1,2,23,27,,,0,290,154,Long On,Length Delivery,Off stump,Good,0,Front Foot,Worked,CarromBall,Over,OffSpin,Right,0.0,11.248,5.551,-0.052,0.198,0.625,-1.809,0.702,55.252,-0.012,-0.001,-1.0
