Date,Batting Team,Bowling Team,Striker,Non-Striker,Bowler,Innings,Unique,Over Number,Over Ball,Runs,Wides,Team Runs,Remaining Overs,Lead By,Trail By,Fall Of Wickets,Day,Session,Leg Byes,No Balls,Balls,Byes,Remaining Balls,Remaining Runs,Run Rate,Batter Sixes,Batter Runs,Batter Fours,Batter Balls,Batter Total Runs,Dismissal Type,Dismissal Fielder,On Field Minutes,Shot Angle,Shot Magnitude,Wagon Position,Pitching Length,Pitching Line,Shot Connection,False Shot,Feet Movement,Shot Type,Delivery Type,Bowling Side,Bowling Type,Bowling Hand,Catch Difficulty,Bounce_Angle,Pitch_x,Pitch_y,Friction,Restitution,Deviation,Reaction Time,Release Speed,Swing,Swing Distance,Six Distance
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Abishek Porel,Arshad Khan,1,1.1,2,3,1,0,19,18.5,0,0,0,1,1,0,0,7,0,113,,16.28,0,1,0,1,1,,,0,18,142,Deep Backward Square Leg,Length Delivery,Leg stump,Good,0,Front Foot,Flick,InSwinger,Over,Fast,Left,0,7.542,5.671,0.118,0.118,0.645,0.028,0.466,86.366,2.556,0.263,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Abishek Porel,Karun Nair,Arshad Khan,1,1.2,2,4,4,0,23,18.4,0,0,0,1,1,0,0,8,0,112,,17.25,1,4,3,7,18,,,0,352,192,Deep Point,Half Volley,Wide Off,Middled,0,Front Foot,Drive,Out Swing,Over,Fast,Left,0,6.737,3.452,0.529,0.207,0.617,-0.136,0.459,86.87,2.576,0.321,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Abishek Porel,Karun Nair,Arshad Khan,1,1.3,2,5,0,0,23,18.3,0,0,0,1,1,0,0,9,0,111,,15.33,1,0,3,8,18,,,0,90,48,Wicketkeeper,Half Volley,Wide Off,Missed,1,Down The Track,Cut,Out Swing,Over,Fast,Left,0,7.052,4.009,0.623,0.167,0.636,-0.197,0.506,88.489,3.571,0.425,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Abishek Porel,Karun Nair,Arshad Khan,1,1.4,2,6,0,0,23,18.2,0,0,1,1,1,0,0,10,0,110,,13.8,1,0,3,9,18,caught,Mohammed Siraj,10,248,94,Mid On,Full Toss,Outside Off,MisTimed,1,Front Foot,Slog,Out Swing,Over,Fast,Left,2,6.551,-0.124,0.287,0.181,0.65,0.0,0.436,86.7,3.882,0.433,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Arshad Khan,1,1.5,2,7,1,0,24,18.1,0,0,0,1,1,0,0,11,0,109,,13.09,0,1,0,1,1,,,0,163,144,Deep Backward Point,Length Delivery,Outside Off,Good,0,Down The Track,Drive,Straight Ball,Over,Fast,Left,0,7.93,7.187,-0.231,0.167,0.617,0.443,0.441,87.633,-0.612,-0.059,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,KL Rahul,Arshad Khan,1,1.6,2,8,0,0,24,18.0,0,0,0,1,1,0,0,12,0,108,,12.0,0,0,0,2,1,,,0,90,48,Wicketkeeper,Yorker,Outside Off,Missed,1,Front Foot,Steer,Straight Ball,Over,Fast,Left,0,6.557,1.776,-0.392,0.181,0.65,0.0,0.503,87.76,-0.114,-0.017,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Mohammed Siraj,1,2.1,3,1,0,0,24,17.5,0,0,0,1,1,0,0,13,0,107,,11.07,0,0,0,2,1,,,0,211,22,Silly Point,Length Delivery,Outside Off,Thick Edge,1,Front Foot,Forward Defensive,Straight Ball,Over,Fast,Right,0,8.461,7.854,-0.405,0.106,0.676,0.29,0.466,85.16,-0.005,-0.012,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Mohammed Siraj,1,2.2,3,2,4,0,28,17.4,0,0,0,1,1,0,0,14,0,106,,12.0,0,4,1,3,5,,,0,181,190,Deep Point,Back of Length,Outside Off,MisTimed,1,Front Foot,Drive,Straight Ball,Over,Fast,Right,0,8.063,7.925,-0.478,0.047,0.666,0.247,0.473,83.409,-0.035,-0.003,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Mohammed Siraj,1,2.3,3,3,6,0,34,17.3,0,0,0,1,1,0,0,15,0,105,,13.6,1,6,1,4,11,,,0,297,215,Long On,Length Delivery,Outside Off,Middled,0,Front Foot,Drive,Straight Ball,Over,Fast,Right,0,7.321,5.259,-0.261,0.128,0.66,0.19,0.445,89.057,0.091,0.012,85
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Mohammed Siraj,1,2.4,3,4,1,0,35,17.2,0,0,0,1,1,0,0,16,0,104,,13.12,1,1,1,5,12,,,0,14,147,Deep Backward Square Leg,Short Length,Outside Off,MisTimed,1,Back Foot,Pull,SeamIn,Over,Fast,Right,0,9.747,11.85,-0.417,0.087,0.548,-0.103,0.468,90.542,0.328,0.015,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,KL Rahul,Mohammed Siraj,1,2.5,3,5,0,0,35,17.1,0,0,0,1,1,0,0,17,0,103,,12.35,0,0,0,3,1,,,0,270,40,Bowler,Length Delivery,Outside Off,Good,0,Front Foot,Pushed,Straight Ball,Over,Fast,Right,0,6.826,5.459,-0.234,0.116,0.604,-0.071,0.464,87.892,0.452,0.021,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,KL Rahul,Mohammed Siraj,1,2.6,3,6,6,0,41,17.0,0,0,0,1,1,0,0,18,0,102,,13.66,1,6,0,4,7,,,0,163,205,Deep Backward Point,Back of Length,Outside Off,Middled,0,Backs Away,Cut,Straight Ball,Over,Fast,Right,0,8.643,9.328,-0.513,0.1,0.622,-0.14,0.47,87.76,0.097,-0.001,86
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Arshad Khan,1,3.1,4,1,0,0,41,16.5,0,0,0,1,1,0,0,19,0,101,,12.94,1,0,1,6,12,,,0,90,48,Wicketkeeper,Length Delivery,Outside Off,Missed,1,Back Foot,Cut,Straight Ball,Over,Fast,Left,0,7.759,7.338,-0.216,0.166,0.6,0.223,0.514,88.851,-0.864,-0.084,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Arshad Khan,1,3.2,4,2,1,0,42,16.4,0,0,0,1,1,0,0,20,0,100,,12.6,1,1,1,7,13,,,0,164,147,Deep Backward Point,Length Delivery,Outside Leg,Good,0,Back Foot,Steer,Straight Ball,Over,Fast,Left,0,7.913,7.896,0.157,0.146,0.608,0.053,0.479,86.923,0.255,0.022,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,KL Rahul,Arshad Khan,1,3.3,4,3,1,0,43,16.3,0,0,0,1,1,0,0,21,0,99,,12.28,1,1,0,5,8,,,0,326,59,Short Mid Wicket,Length Delivery,Outside Leg,MisTimed,1,Front Foot,Worked,Straight Ball,Over,Fast,Left,0,7.85,7.156,0.139,0.174,0.62,0.273,0.469,87.325,-0.801,-0.079,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Arshad Khan,1,3.4,4,4,4,0,47,16.2,0,0,0,1,1,0,0,22,0,98,,12.81,1,4,2,8,17,,,0,68,189,Fine Leg,Length Delivery,Outside Leg,Middled,0,Back Foot,Glance,Straight Ball,Over,Fast,Left,0,8.312,8.24,0.231,0.177,0.607,0.117,0.479,86.705,-0.716,-0.062,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Arshad Khan,1,3.5,4,5,4,0,51,16.1,0,0,0,1,1,0,0,23,0,97,,13.3,1,4,3,9,21,,,0,185,197,Deep Point,Half Volley,Outside Off,Middled,0,Front Foot,Drive,Straight Ball,Over,Fast,Left,0,7.775,2.806,-0.329,0.178,0.719,0.076,0.466,86.529,-1.44,-0.186,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Arshad Khan,1,3.6,4,6,1,0,52,16.0,0,0,0,1,1,0,0,24,0,96,,13.0,1,1,3,10,22,,,0,18,145,Deep Backward Square Leg,Back of Length,Outside Leg,Good,0,Back Foot,Glance,Straight Ball,Over,Fast,Left,0,8.126,8.464,0.312,0.168,0.557,-0.945,0.513,82.41,0.369,0.031,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Prasidh Krishna,1,4.1,5,1,4,0,56,15.5,0,0,0,1,1,0,0,25,0,95,,13.44,1,4,4,11,26,,,0,26,196,Deep Backward Square Leg,Length Delivery,Off stump,Middled,0,Front Foot,Glance,Straight Ball,Over,Fast,Right,0,7.655,7.492,-0.058,0.136,0.574,-0.196,0.477,85.85,0.616,0.059,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Prasidh Krishna,1,4.2,5,2,2,0,58,15.4,0,0,0,1,1,0,0,26,0,94,,13.38,1,2,4,12,28,,,0,97,153,Third Man,Back of Length,Outside Off,Good,0,Back Foot,Steer,Straight Ball,Over,Fast,Right,0,9.931,8.126,-0.285,0.204,0.708,-0.863,0.478,87.914,0.242,0.021,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Prasidh Krishna,1,4.3,5,3,0,0,58,15.3,0,0,0,1,1,0,0,27,0,93,,12.88,1,0,4,13,28,,,0,90,48,Wicketkeeper,Short Length,Off stump,Missed,1,Backs Away,Pull,SeamIn,Over,Fast,Right,0,11.836,12.256,-0.062,0.153,0.561,-0.638,0.547,84.288,0.683,0.124,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,KL Rahul,Karun Nair,Prasidh Krishna,1,4.4,5,4,0,0,58,15.2,0,0,2,1,1,0,0,28,0,92,,12.42,1,0,4,14,28,leg before wicket,,16,0,0,,Yorker,Leg stump,Missed,1,Front Foot,Worked,Out Swing,Over,Fast,Right,0,5.943,1.2,0.071,-0.188,0.626,-0.197,0.461,83.1,-2.408,-0.24,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Karun Nair,Prasidh Krishna,1,4.5,5,5,1,0,59,15.1,0,0,0,1,1,0,0,29,0,91,,12.2,0,1,0,1,1,,,0,62,132,Third Man,Back of Length,Outside Leg,Good,0,Back Foot,Steer,Straight Ball,Over,Fast,Right,0,8.672,9.767,-0.151,0.111,0.563,-0.179,0.477,89.825,0.638,0.022,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Prasidh Krishna,1,4.6,5,6,0,0,59,15.0,0,0,0,1,1,0,0,30,0,90,,11.8,1,0,0,6,8,,,0,90,48,Wicketkeeper,Back of Length,Outside Off,Missed,1,Back Foot,Steer,Straight Ball,Over,Fast,Right,0,9.494,8.867,-0.495,0.191,0.662,-0.141,0.508,91.334,0.522,-0.026,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Karun Nair,Arshad Khan,1,5.1,6,1,0,0,59,14.5,0,0,0,1,1,0,0,31,0,89,,11.41,0,0,0,2,1,,,0,270,40,Bowler,Length Delivery,Outside Off,MisTimed,1,Front Foot,Drive,Straight Ball,Over,Fast,Left,0,7.325,4.874,0.245,0.19,0.652,-0.022,0.459,86.445,0.482,0.054,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Karun Nair,Arshad Khan,1,5.2,6,2,2,0,61,14.4,0,0,0,1,1,0,0,32,0,88,,11.43,0,2,0,3,3,,,0,311,111,Mid Off,Length Delivery,Outside Off,MisTimed,1,Front Foot,Drive,Straight Ball,Over,Fast,Left,0,7.896,6.707,0.119,0.199,0.613,0.471,0.457,87.566,-0.165,-0.015,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Karun Nair,Arshad Khan,1,5.3,6,3,1,0,62,14.3,0,0,0,1,1,0,0,33,0,87,,11.27,0,1,0,4,4,,,0,303,95,Mid Off,Length Delivery,Outside Off,MisTimed,1,Front Foot,Drive,Straight Ball,Over,Fast,Left,0,7.746,7.145,0.289,0.162,0.609,-0.066,0.467,87.391,-0.751,-0.074,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Arshad Khan,1,5.4,6,4,4,0,66,14.2,0,0,0,1,1,0,0,34,0,86,,11.64,1,4,1,7,12,,,0,165,199,Deep Backward Point,Length Delivery,Outside Leg,Middled,0,Backs Away,Steer,Off Cutter,Over,Fast,Left,0,8.097,7.825,0.331,0.186,0.581,-0.325,0.524,82.274,0.2,0.02,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Arshad Khan,1,5.5,6,5,6,0,72,14.1,0,0,0,1,1,0,0,35,0,85,,12.34,2,6,1,8,18,,,0,13,182,Deep Backward Square Leg,Length Delivery,Outside Leg,Middled,0,Front Foot,Flick,Straight Ball,Over,Fast,Left,0,7.507,6.187,0.155,0.214,0.635,0.003,0.451,89.035,-0.816,-0.083,87
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Arshad Khan,1,5.6,6,6,1,0,73,14.0,0,0,0,1,1,0,0,36,0,84,,12.16,2,1,1,9,19,,,0,159,87,Backward Point,Length Delivery,Middle stump,Good,0,Front Foot,Steer,Off Cutter,Over,Fast,Left,0,7.681,7.426,0.004,0.143,0.586,-0.523,0.519,81.035,-0.008,-0.001,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Prasidh Krishna,1,6.1,7,1,1,0,74,13.5,0,0,0,1,1,0,0,37,0,83,,12.0,2,1,1,10,20,,,0,289,152,Long On,Length Delivery,Outside Off,Good,0,Front Foot,Drive,Straight Ball,Over,Fast,Right,0,7.896,6.251,-0.184,0.068,0.647,1.288,0.453,88.82,-0.003,-0.005,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Karun Nair,Prasidh Krishna,1,6.2,7,2,1,0,75,13.4,0,0,0,1,1,0,0,38,0,82,,11.84,0,1,0,5,5,,,0,109,156,Fine Leg,Back of Length,Outside Leg,MisTimed,1,Back Foot,Pull,Straight Ball,Over,Fast,Right,0,12.138,12.367,-0.431,0.165,0.57,-0.93,0.487,88.109,1.31,0.067,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Prasidh Krishna,1,6.3,7,3,1,0,76,13.3,0,0,0,1,1,0,0,39,0,81,,11.69,2,1,1,11,21,,,0,1,155,Deep Square Leg,Length Delivery,Off stump,Good,0,Front Foot,Worked,InSwinger,Over,Fast,Right,0,8.788,5.847,-0.074,0.173,0.696,0.375,0.46,88.532,0.362,0.038,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Karun Nair,Prasidh Krishna,1,6.4,7,4,1,0,77,13.2,0,0,0,1,1,0,0,40,0,80,,11.55,0,1,0,6,6,,,0,299,93,Mid Off,Length Delivery,Middle stump,MisTimed,1,Front Foot,Worked,Off Cutter,Over,Fast,Right,0,8.046,6.764,-0.116,0.124,0.596,1.046,0.496,80.32,-0.897,-0.087,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Prasidh Krishna,1,6.5,7,5,1,0,78,13.1,0,0,0,1,1,0,0,41,0,79,,11.41,2,1,1,12,22,,,0,298,153,Long On,Length Delivery,Outside Off,Good,0,Front Foot,Worked,InSwinger,Over,Fast,Right,0,7.781,6.237,-0.173,0.181,0.611,-0.109,0.451,90.895,0.577,0.059,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Karun Nair,Prasidh Krishna,1,6.6,7,6,4,0,82,13.0,0,0,0,1,1,0,0,42,0,78,,11.71,0,4,1,7,10,,,0,12,194,Deep Backward Point,Length Delivery,Wide Off,Thick Edge,1,Front Foot,Drive,Straight Ball,Round,Fast,Right,0,7.593,3.724,0.725,0.171,0.688,0.201,0.46,90.399,0.574,0.069,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Rashid Khan,1,7.1,8,1,1,0,83,12.5,0,0,0,1,1,0,0,43,0,77,,11.58,2,1,1,13,23,,,0,18,150,Deep Backward Square Leg,Full Toss,Middle stump,Good,0,Moves Front,Sweep,Leg Break,Over,LegSpin,Right,0,10.612,2.392,-0.033,0.111,0.65,0.0,0.621,58.305,-0.643,-0.075,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Karun Nair,Rashid Khan,1,7.2,8,2,1,0,84,12.4,0,0,0,1,1,0,0,44,0,76,,11.45,0,1,1,8,11,,,0,178,94,Square Leg,Length Delivery,Outside Leg,Good,0,Front Foot,Worked,Leg Break,Over,LegSpin,Right,0,11.124,4.853,-0.214,0.271,0.661,-1.696,0.666,58.841,-0.721,-0.08,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Rashid Khan,1,7.3,8,3,1,0,85,12.3,0,0,0,1,1,0,0,45,0,75,,11.33,2,1,1,14,24,,,0,56,92,Short Fine Leg,Length Delivery,Middle stump,MisTimed,1,Back Foot,Pull,Googly,Over,LegSpin,Right,0,10.515,7.226,-0.021,0.191,0.645,-1.239,0.648,59.299,-0.261,-0.03,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Karun Nair,Rashid Khan,1,7.4,8,4,1,0,86,12.2,0,0,0,1,1,0,0,46,0,74,,11.21,0,1,1,9,12,,,0,219,56,Short Mid Wicket,Length Delivery,Outside Leg,Good,0,Front Foot,Worked,Googly,Over,LegSpin,Right,0,11.884,4.735,-0.277,0.216,0.7,1.33,0.703,55.065,-0.479,-0.058,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Rashid Khan,1,7.5,8,5,2,0,88,12.1,0,0,0,1,1,0,0,47,0,73,,11.23,2,2,1,15,26,,,0,1,152,Deep Square Leg,Back of Length,Outside Off,Middled,0,Back Foot,Pull,Googly,Over,LegSpin,Right,0,10.53,8.057,-0.4,0.205,0.618,0.968,0.687,56.999,-0.104,-0.009,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Rashid Khan,1,7.6,8,6,1,0,89,12.0,0,0,0,1,1,0,0,48,0,72,,11.12,2,1,1,16,27,,,0,302,100,Mid On,Length Delivery,Outside Off,Good,0,Back Foot,Worked,Leg Break,Over,LegSpin,Right,0,9.729,6.756,-0.284,0.18,0.602,-1.438,0.675,60.019,-0.341,-0.033,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Prasidh Krishna,1,8.1,9,1,4,0,93,11.5,0,0,0,1,1,0,0,49,0,71,,11.38,2,4,2,17,31,,,0,225,201,Deep Extra Cover,Length Delivery,Outside Off,Middled,0,Backs Away,Drive,Straight Ball,Over,Fast,Right,0,8.377,7.907,-0.391,0.169,0.605,0.313,0.47,88.18,0.457,0.038,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Karun Nair,Axar Patel,Prasidh Krishna,1,8.2,9,2,0,0,93,11.4,0,0,3,1,1,0,0,50,0,70,,11.16,2,0,2,18,31,caught,Arshad Khan,44,110,151,Third Man,Back of Length,Outside Off,Top Edge,1,Back Foot,Cut,Straight Ball,Over,Fast,Right,3,8.495,8.878,-0.528,0.188,0.579,0.111,0.488,88.355,0.462,-0.518,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Tristan Stubbs,Axar Patel,Prasidh Krishna,1,8.3,9,3,0,0,93,11.3,0,0,0,1,1,0,0,51,0,69,,10.94,0,0,0,1,0,,,0,157,85,Backward Point,Back of Length,Outside Off,Good,0,Back Foot,Pushed,Straight Ball,Over,Fast,Right,0,9.264,8.569,-0.368,0.179,0.656,-0.229,0.463,91.947,0.569,0.047,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Tristan Stubbs,Axar Patel,Prasidh Krishna,1,8.4,9,4,1,1,94,11.3,0,0,0,1,1,0,0,51,0,69,,11.05,0,0,0,1,0,,,0,90,48,Wicketkeeper,Short Length,Outside Off,Left,0,Back Foot,Leave,Straight Ball,Over,Fast,Right,0,13.275,12.761,-0.536,0.157,0.557,-0.377,0.546,88.085,0.801,0.039,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Tristan Stubbs,Axar Patel,Prasidh Krishna,1,8.4,9,5,4,0,98,11.2,0,0,0,1,1,0,0,52,0,68,,11.3,0,4,1,2,4,,,0,220,216,Deep Extra Cover,Length Delivery,Outside Off,Middled,0,Front Foot,Drive,Straight Ball,Over,Fast,Right,0,6.809,6.136,-0.484,0.112,0.585,-0.334,0.442,91.106,0.844,0.086,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Tristan Stubbs,Axar Patel,Prasidh Krishna,1,8.5,9,6,1,0,99,11.1,0,0,0,1,1,0,0,53,0,67,,11.2,0,1,1,3,5,,,0,291,149,Long On,Length Delivery,Outside Off,Good,0,Front Foot,Drive,InSwinger,Over,Fast,Right,0,6.626,5.586,-0.187,0.148,0.563,0.257,0.443,89.982,0.52,0.024,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Tristan Stubbs,Prasidh Krishna,1,8.6,9,7,1,0,100,11.0,0,0,0,1,1,0,0,54,0,66,,11.11,0,1,1,10,13,,,0,70,150,Third Man,Back of Length,Outside Leg,Good,0,Back Foot,Steer,Straight Ball,Over,Fast,Right,0,9.275,9.806,-0.232,0.178,0.579,0.391,0.482,86.539,0.449,0.033,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Tristan Stubbs,Rashid Khan,1,9.1,10,1,0,0,100,10.5,0,0,0,1,1,0,0,55,0,65,,10.9,0,0,1,11,13,,,0,65,84,Short Third Man,Length Delivery,Off stump,Thick Edge,1,Back Foot,Drive,Googly,Over,LegSpin,Right,0,10.352,6.042,0.093,0.232,0.658,-1.515,0.721,59.326,0.471,0.049,-1
20-04-2025 15:30,Delhi Capitals,Gujarat Titans,Axar Patel,Tristan Stubbs,Rashid Khan,1,9.2,10,2,1,0,101,10.4,0,0,0,1,1,0,0,56,0,64,,10.82,0,1,1,12,14,,,0,295,147,Long Off,Length Delivery,Outside Off,Good,0,Front Foot,Drive,Leg Break,Over,LegSpin,Right,0,10.593,4.585,0.256,0.262,0.636,-2.439,0.655,58.565,1.851,0.213,-1
