Date,Batting Team,Bowling Team,Striker,Non-Striker,Bowler,Innings,Unique,Over Number,Over Ball,Runs,Wides,Team Runs,Remaining Overs,Lead By,Trail By,Fall Of Wickets,Day,Session,Leg Byes,No Balls,Balls,Byes,Remaining Balls,Remaining Runs,Run Rate,Batter Sixes,Batter Runs,Batter Fours,Batter Balls,Batter Total Runs,Dismissal Type,Dismissal Fielder,On Field Minutes,Shot Angle,Shot Magnitude,Wagon Position,Pitching Length,Pitching Line,Shot Connection,False Shot,Feet Movement,Shot Type,Delivery Type,Bowling Side,Bowling Type,Bowling Hand,Catch Difficulty,Bounce_Angle,Pitch_x,Pitch_y,Friction,Restitution,Deviation,Reaction Time,Release Speed,Swing,Swing Distance,Six Distance
2025-4-04 19:30:00,Kolkata Knight Riders,Sunrisers Hyderabad,Quinton de Kock,Sunil Narine,Mohammed Shami,1,0.1,1,1,1,1,1,20.0,0,0,0,1,1,0,0,0,0,120,,0.0,0,0,0,0,0,,,0,90,48,Wicketkeeper,Length Delivery,Off stump,Left,0,Front Foot,Leave,InSwinger,Round,Fast,Right,0.0,8.724,7.481,-0.144,0.214,0.626,0.44,0.473,86.801,-0.213,-0.019,-1.0
2025-4-04 19:30:00,Kolkata Knight Riders,Sunrisers Hyderabad,Quinton de Kock,Sunil Narine,Mohammed Shami,1,0.1,1,2,4,0,5,19.5,0,0,0,1,1,4,0,1,0,119,,30.0,0,0,0,1,0,,,0,123,215,Fine Leg,Length Delivery,Outside Off,Missed,1,Front Foot,Glance,InSwinger,Round,Fast,Right,0.0,9.646,8.099,0.015,0.291,0.573,0.429,0.493,82.612,0.712,0.062,-1.0
2025-4-04 19:30:00,Kolkata Knight Riders,Sunrisers Hyderabad,Quinton de Kock,Sunil Narine,Mohammed Shami,1,0.2,1,3,1,0,6,19.4,0,0,0,1,1,0,0,2,0,118,,18.0,0,1,0,2,1,,,0,163,102,Backward Square Leg,Length Delivery,Outside Leg,Good,0,Back Foot,Worked,Out Swing,Over,Fast,Right,0.0,10.216,9.101,-0.12,0.191,0.635,0.988,0.481,84.303,0.789,0.062,-1.0
2025-4-04 19:30:00,Kolkata Knight Riders,Sunrisers Hyderabad,Sunil Narine,Quinton de Kock,Mohammed Shami,1,0.3,1,4,1,0,7,19.3,0,0,0,1,1,1,0,3,0,117,,14.0,0,0,0,1,0,,,0,194,99,Mid Wicket,Length Delivery,Outside Off,Missed,1,Back Foot,Pull,InSwinger,Round,Fast,Right,0.0,10.995,8.195,0.0,0.225,0.697,1.334,0.556,82.497,2.037,0.181,-1.0
2025-4-04 19:30:00,Kolkata Knight Riders,Sunrisers Hyderabad,Quinton de Kock,Sunil Narine,Mohammed Shami,1,0.4,1,5,0,0,7,19.2,0,0,0,1,1,0,0,4,0,116,,10.5,0,0,0,3,1,,,0,0,96,Point,Length Delivery,Leg stump,Good,0,Back Foot,Pushed,Out Swing,Over,Fast,Right,0.0,9.018,8.001,-0.046,0.178,0.621,-0.931,0.492,85.814,0.38,0.033,-1.0
2025-4-04 19:30:00,Kolkata Knight Riders,Sunrisers Hyderabad,Quinton de Kock,Sunil Narine,Mohammed Shami,1,0.5,1,6,0,0,7,19.1,0,0,0,1,1,0,0,5,0,115,,8.4,0,0,0,4,1,,,0,10,55,Gully,Length Delivery,Outside Leg,Good,0,Back Foot,Dropped,Out Swing,Over,Fast,Right,0.0,8.108,6.291,-0.24,0.122,0.629,-0.008,0.475,85.367,0.293,0.03,-1.0
2025-4-04 19:30:00,Kolkata Knight Riders,Sunrisers Hyderabad,Quinton de Kock,Sunil Narine,Mohammed Shami,1,0.6,1,7,0,0,7,19.0,0,0,0,1,1,0,0,6,0,114,,7.0,0,0,0,5,1,,,0,90,48,Wicketkeeper,Length Delivery,Outside Leg,Missed,1,Back Foot,Steer,Out Swing,Over,Fast,Right,0.0,8.108,7.481,-0.24,0.122,0.629,-0.931,0.469,89.726,0.38,0.033,-1.0
2025-4-04 19:30:00,Kolkata Knight Riders,Sunrisers Hyderabad,Sunil Narine,Quinton de Kock,Pat Cummins,1,1.1,2,1,6,0,13,18.5,0,0,0,1,1,0,0,7,0,113,,11.14,1,6,0,2,6,,,0,200,204,Deep Mid Wicket,Length Delivery,Outside Leg,Middled,0,Front Foot,Slog,Straight Ball,Over,Fast,Right,0.0,7.804,7.938,-0.007,0.185,0.546,0.783,0.525,80.502,0.416,0.044,-1.0
2025-4-04 19:30:00,Kolkata Knight Riders,Sunrisers Hyderabad,Sunil Narine,Quinton de Kock,Pat Cummins,1,1.2,2,2,0,0,13,18.4,0,0,0,1,1,0,0,8,0,112,,9.75,1,0,0,3,6,,,0,90,48,Wicketkeeper,Yorker,Outside Leg,Missed,1,Front Foot,Flick,Straight Ball,Over,Fast,Right,0.0,6.916,2.746,-0.084,0.133,0.613,1.165,0.481,84.15,0.468,0.06,-1.0
2025-4-04 19:30:00,Kolkata Knight Riders,Sunrisers Hyderabad,Sunil Narine,Quinton de Kock,Pat Cummins,1,1.3,2,3,0,0,13,18.3,0,0,0,1,1,0,0,9,0,111,,8.66,1,0,0,4,6,,,0,350,96,Cover,Full Toss,Outside Off,MisTimed,1,Front Foot,Drive,Straight Ball,Over,Fast,Right,0.0,9.292,8.017,0.691,0.189,0.616,0.804,0.596,77.262,3.053,0.258,-1.0
